Employee ID,Skill Set,Experience Level,Availability (%),Job Role,Salary (USD),Performance Score,Assigned Product ID,Development Timeline (Months),Task Completion Time (Days),Tool and Software Usage,Team Communication Metrics
EMP5348,Software Development,Senior,77,Project Manager,92688,1.8,PDD0962,11,16.449124723644765,GitHub,1.8
EMP5349,Market Analysis,Junior,85,Designer,139073,1.5,PDD0929,7,10.478941408631785,Jira,1.3
EMP5350,Software Development,Mid,67,Analyst,118138,2.7,PDD0078,1,1.4626634870195985,GitHub,2.7
EMP5351,Software Development,Senior,51,Developer,109624,3.2,PDD0202,7,10.428831531468475,Slack,3.4
EMP5352,Project Management,Senior,82,Developer,64573,3.3,PDD0516,7,10.515474946203785,Slack,3.2
EMP5353,Software Development,Junior,56,Analyst,113552,2.7,PDD0255,9,13.388154650908504,GitHub,2.8
EMP5354,Data Analysis,Senior,97,Analyst,91738,3.7,PDD0495,5,7.633055335143222,GitHub,3.5
EMP5355,Product Design,Senior,94,Project Manager,105933,3.8,PDD0464,11,16.489918783842676,Jira,3.9
EMP5356,Software Development,Senior,99,Project Manager,62008,3.1,PDD0161,8,11.97910824630285,Jira,2.9
EMP5357,Market Analysis,Mid,88,Developer,69285,3.2,PDD0623,3,4.332902681543093,GitHub,3.2
EMP5358,Project Management,Mid,67,Developer,90028,1.8,PDD0141,1,1.3739005125500237,Jira,1.8
EMP5359,Project Management,Junior,56,Analyst,53105,3.2,PDD0901,2,3.10424610058683,Jira,3.3
EMP5360,Product Design,Mid,53,Project Manager,117561,1.3,PDD0264,5,7.878997454257953,Jira,1.4
EMP5361,Product Design,Junior,66,Analyst,51602,3.3,PDD0939,10,15.077057517322942,Slack,3.3
EMP5362,Market Analysis,Senior,68,Project Manager,149064,3.6,PDD0448,9,13.472903621603642,Slack,3.5
EMP5363,Market Analysis,Mid,54,Developer,103196,4.9,PDD0879,4,5.934339224501627,GitHub,4.8
EMP5364,Market Analysis,Mid,88,Designer,104073,2.7,PDD0328,7,10.384894145105434,Jira,2.7
EMP5365,Project Management,Mid,87,Project Manager,69210,3.0,PDD0351,10,14.84189228455576,GitHub,3.0
EMP5366,Project Management,Mid,86,Project Manager,112001,2.8,PDD0761,7,10.53330876967229,Slack,2.8
EMP5367,Market Analysis,Senior,62,Designer,69053,2.0,PDD0853,1,1.5094124505541187,Jira,1.9
EMP5368,Software Development,Senior,61,Project Manager,57012,1.4,PDD0504,2,2.9227571790531615,Jira,1.5
EMP5369,Software Development,Mid,86,Designer,78871,3.6,PDD0330,8,11.993472684549493,Slack,3.7
EMP5370,Market Analysis,Senior,53,Designer,86709,1.3,PDD0277,4,6.021642346657501,Jira,1.5
EMP5371,Market Analysis,Senior,74,Developer,108830,2.7,PDD0311,8,11.82633240827253,Jira,2.8
EMP5372,Project Management,Senior,80,Analyst,82263,1.0,PDD0493,8,12.100436060522311,GitHub,1.1
EMP5373,Software Development,Junior,89,Designer,65807,4.8,PDD0971,7,10.645382098915315,GitHub,4.8
EMP5374,Product Design,Mid,64,Project Manager,81907,3.8,PDD0063,2,3.001963327796801,Slack,3.6
EMP5375,Product Design,Junior,77,Project Manager,103277,1.9,PDD0856,6,9.196807956329467,GitHub,1.7
EMP5376,Data Analysis,Junior,60,Project Manager,62215,2.1,PDD0829,1,1.5609529946163285,GitHub,2.2
EMP5377,Product Design,Senior,78,Developer,70476,2.3,PDD0860,5,7.66573233140094,Jira,2.3
EMP5378,Software Development,Junior,54,Project Manager,137134,3.1,PDD0031,4,5.981410176589988,GitHub,3.0
EMP5379,Project Management,Senior,92,Designer,132322,3.5,PDD0076,10,15.100919608969845,GitHub,3.5
EMP5380,Software Development,Senior,91,Analyst,108928,1.3,PDD0301,2,3.028277003497289,Jira,1.2
EMP5381,Software Development,Junior,51,Developer,141361,3.6,PDD0664,5,7.420814772772555,GitHub,3.6
EMP5382,Product Design,Mid,69,Analyst,95644,1.3,PDD0575,1,1.5756193883119995,GitHub,1.2
EMP5383,Market Analysis,Mid,71,Analyst,140224,4.7,PDD0941,3,4.606671925485179,Slack,4.8
EMP5384,Data Analysis,Senior,89,Developer,121929,3.0,PDD0028,11,16.506964607750092,Jira,3.0
EMP5385,Product Design,Junior,76,Analyst,103181,4.7,PDD0338,11,16.49270063976644,GitHub,4.8
EMP5386,Product Design,Mid,70,Analyst,88332,3.6,PDD0545,7,10.614578900581744,GitHub,3.6
EMP5387,Product Design,Junior,69,Designer,135912,2.6,PDD0783,4,5.897196068716388,GitHub,2.6
EMP5388,Data Analysis,Junior,81,Project Manager,87325,4.1,PDD0668,7,10.433841817775123,GitHub,4.1
EMP5389,Project Management,Junior,85,Project Manager,115418,1.3,PDD0955,11,16.461815750225103,Jira,1.2
EMP5390,Product Design,Senior,97,Project Manager,103318,3.3,PDD0284,7,10.467230866197092,GitHub,3.1
EMP5391,Project Management,Senior,95,Project Manager,100425,2.0,PDD0040,6,8.885827717768324,Slack,2.1
EMP5392,Project Management,Senior,52,Analyst,149521,4.4,PDD0332,11,16.397599827579,Slack,4.5
EMP5393,Software Development,Mid,57,Project Manager,67698,4.6,PDD0855,3,4.573915286433807,GitHub,4.5
EMP5394,Market Analysis,Junior,79,Analyst,148242,3.3,PDD0926,10,14.961394587718006,GitHub,3.4
EMP5395,Data Analysis,Senior,53,Analyst,98608,2.0,PDD0344,8,11.823503991596494,Jira,1.8
EMP5396,Market Analysis,Junior,56,Designer,104829,2.6,PDD0905,10,15.010188440490221,Jira,2.6
EMP5397,Project Management,Junior,73,Analyst,60429,3.5,PDD0058,4,6.0642404015337545,Jira,3.5
EMP5398,Project Management,Senior,58,Analyst,137071,2.7,PDD0874,2,3.0766105121074014,Slack,2.8
EMP5399,Data Analysis,Mid,83,Designer,66784,4.1,PDD0525,2,3.193099110977979,Slack,4.2
EMP5400,Market Analysis,Senior,84,Designer,137538,2.5,PDD0938,1,1.466855871163145,GitHub,2.4
EMP5401,Software Development,Junior,58,Developer,54018,3.0,PDD0084,1,1.4621929197895276,GitHub,3.1
EMP5402,Market Analysis,Junior,88,Developer,91556,1.8,PDD0275,1,1.5666513165582048,Slack,1.9
EMP5403,Product Design,Mid,64,Analyst,147023,3.8,PDD0960,9,13.504544484891875,Slack,3.9
EMP5404,Market Analysis,Senior,98,Designer,64329,4.5,PDD0900,3,4.481935570458615,GitHub,4.5
EMP5405,Project Management,Junior,61,Developer,145250,2.5,PDD0026,7,10.506926014628913,Slack,2.7
EMP5406,Data Analysis,Junior,53,Developer,71856,4.8,PDD0179,11,16.549582150095294,GitHub,4.8
EMP5407,Product Design,Junior,66,Designer,104456,1.2,PDD0274,5,7.56516092615404,Jira,1.2
EMP5408,Project Management,Junior,58,Analyst,103759,1.9,PDD0481,11,16.517482617561598,GitHub,1.8
EMP5409,Market Analysis,Senior,80,Analyst,149286,2.6,PDD0980,7,10.347077174805165,Jira,2.8
EMP5410,Data Analysis,Senior,79,Designer,122326,2.7,PDD0171,7,10.54353117135018,Jira,2.6
EMP5411,Product Design,Senior,87,Project Manager,56535,4.2,PDD0894,6,8.790865298907542,Slack,4.1
EMP5412,Market Analysis,Senior,67,Analyst,143853,4.5,PDD0447,5,7.444635365344465,Slack,4.7
EMP5413,Product Design,Senior,70,Designer,145982,2.2,PDD0981,9,13.452912345475104,Jira,2.1
EMP5414,Software Development,Mid,66,Analyst,66953,3.6,PDD0808,7,10.445171570395651,Jira,3.6
EMP5415,Software Development,Senior,84,Project Manager,123455,3.2,PDD0023,11,16.58630295173573,Slack,3.2
EMP5416,Data Analysis,Junior,66,Developer,69029,1.7,PDD0331,1,1.4195755560949905,GitHub,1.8
EMP5417,Software Development,Senior,66,Project Manager,137066,2.3,PDD0827,8,12.14293462732557,Slack,2.4
EMP5418,Project Management,Mid,74,Designer,139321,1.1,PDD0390,2,2.8996932206368795,Slack,1.2
EMP5419,Market Analysis,Junior,62,Analyst,93363,2.2,PDD0326,5,7.597808090580125,Jira,2.4
EMP5420,Product Design,Mid,73,Analyst,101308,1.4,PDD0235,3,4.713826964794397,Slack,1.5
EMP5421,Product Design,Junior,64,Designer,105314,4.6,PDD0997,5,7.3781869354863545,Jira,4.6
EMP5422,Software Development,Junior,70,Analyst,54220,4.6,PDD0459,11,16.45949533711468,Jira,4.6
EMP5423,Product Design,Senior,61,Developer,147370,3.7,PDD0100,10,14.998045328049752,GitHub,3.8
EMP5424,Product Design,Mid,63,Analyst,139527,5.0,PDD0776,10,15.04236334844923,Slack,4.9
EMP5425,Market Analysis,Mid,96,Developer,53653,3.3,PDD0344,8,11.99340727032772,Slack,3.3
EMP5426,Data Analysis,Junior,95,Analyst,71015,1.8,PDD0491,10,15.011964942530705,GitHub,1.9
EMP5427,Product Design,Senior,77,Developer,104423,4.5,PDD0266,1,1.5285510712257953,Slack,4.2
EMP5428,Software Development,Junior,74,Developer,62445,1.8,PDD0659,8,11.918345872848425,GitHub,1.8
EMP5429,Software Development,Mid,77,Analyst,106998,2.1,PDD0152,2,3.042438005498571,Slack,2.2
EMP5430,Data Analysis,Junior,80,Analyst,108028,3.6,PDD0117,4,6.091916616108881,Slack,3.6
EMP5431,Product Design,Senior,85,Project Manager,91570,1.5,PDD0673,6,9.064790872489043,Jira,1.4
EMP5432,Product Design,Mid,65,Designer,143940,3.4,PDD0872,8,12.145106135935531,GitHub,3.4
EMP5433,Product Design,Junior,89,Developer,59457,2.2,PDD0727,6,8.921542468276579,Slack,2.3
EMP5434,Data Analysis,Senior,78,Project Manager,129024,3.5,PDD0455,3,4.624288665596788,Slack,3.5
EMP5435,Software Development,Mid,60,Designer,51186,4.2,PDD0432,4,6.132425644694211,GitHub,4.1
EMP5436,Product Design,Senior,75,Analyst,101347,2.6,PDD0389,2,2.947770734163015,Jira,2.6
EMP5437,Product Design,Junior,76,Designer,125043,2.3,PDD0613,9,13.504364028595026,Slack,2.1
EMP5438,Project Management,Mid,79,Developer,119578,2.3,PDD0496,9,13.358490802702496,Slack,2.2
EMP5439,Market Analysis,Senior,86,Project Manager,97473,2.4,PDD0175,7,10.446535116405292,Slack,2.3
EMP5440,Data Analysis,Mid,52,Project Manager,119266,4.1,PDD0119,10,14.949924908037097,Jira,4.2
EMP5441,Market Analysis,Junior,59,Developer,73207,2.7,PDD0062,5,7.520313719506724,Jira,2.7
EMP5442,Data Analysis,Junior,81,Designer,95164,3.9,PDD0601,11,16.392428268213596,GitHub,3.9
EMP5443,Market Analysis,Senior,54,Developer,115880,4.0,PDD0845,3,4.409308608357426,Slack,4.0
EMP5444,Project Management,Mid,58,Designer,100545,3.1,PDD0010,1,1.442697803185101,Jira,3.1
EMP5445,Market Analysis,Junior,75,Developer,82789,2.8,PDD0081,6,8.873938997807272,Slack,2.9
EMP5446,Product Design,Senior,84,Designer,59408,2.5,PDD0168,4,5.92040046015506,GitHub,2.6
EMP5447,Market Analysis,Senior,54,Project Manager,106312,3.6,PDD0014,2,3.1798801640102154,GitHub,3.5
EMP5448,Market Analysis,Senior,65,Analyst,90944,3.1,PDD0701,10,14.936851815660587,GitHub,3.0
EMP5449,Software Development,Mid,62,Developer,71218,2.2,PDD0715,7,10.626188637955138,GitHub,2.3
EMP5450,Data Analysis,Junior,79,Project Manager,125415,3.1,PDD0768,2,3.029116629921064,Jira,3.1
EMP5451,Market Analysis,Junior,60,Developer,101286,3.6,PDD0686,2,3.0503118129450915,GitHub,3.6
EMP5452,Product Design,Mid,79,Developer,128885,3.2,PDD0010,11,16.470310878036965,GitHub,3.2
EMP5453,Product Design,Junior,98,Designer,79310,1.1,PDD0367,8,11.874109800606275,Jira,1.1
EMP5454,Data Analysis,Senior,70,Developer,128950,5.0,PDD0046,8,12.172698715706147,Slack,5.0
EMP5455,Project Management,Senior,53,Analyst,127227,4.0,PDD0745,8,11.901710586165377,Slack,3.9
EMP5456,Data Analysis,Mid,66,Analyst,62508,2.0,PDD0350,4,6.026532781612399,Jira,2.0
EMP5457,Product Design,Senior,82,Developer,145400,4.0,PDD0951,11,16.540323207532317,GitHub,3.9
EMP5458,Project Management,Junior,80,Analyst,105914,4.1,PDD0818,7,10.30795128802118,GitHub,4.1
EMP5459,Project Management,Junior,55,Developer,94457,3.4,PDD0748,8,11.878685719842688,Jira,3.4
EMP5460,Software Development,Mid,82,Designer,64921,3.5,PDD0592,9,13.560154741444771,Slack,3.5
EMP5461,Market Analysis,Senior,88,Project Manager,111817,1.6,PDD0869,2,3.0398152111192513,GitHub,1.6
EMP5462,Software Development,Junior,92,Designer,94615,2.5,PDD0635,10,15.006727366634722,Slack,2.5
EMP5463,Market Analysis,Junior,91,Designer,71992,3.4,PDD0142,7,10.566695427544374,Slack,3.3
EMP5464,Software Development,Junior,99,Developer,105277,1.3,PDD0798,4,6.001879814034066,Jira,1.2
EMP5465,Project Management,Senior,76,Project Manager,74981,4.9,PDD0516,10,14.921205866130668,GitHub,4.9
EMP5466,Market Analysis,Junior,74,Designer,79886,1.4,PDD0807,3,4.570181323645632,Jira,1.4
EMP5467,Product Design,Senior,91,Project Manager,97059,2.6,PDD0899,6,8.847668915491134,GitHub,2.5
EMP5468,Project Management,Junior,68,Analyst,123144,4.7,PDD0824,6,8.9393241420525,Slack,4.7
EMP5469,Data Analysis,Senior,51,Developer,73377,1.1,PDD0789,8,12.093003952526612,Jira,1.1
EMP5470,Project Management,Junior,50,Analyst,111623,3.7,PDD0662,6,9.077357140147154,GitHub,3.8
EMP5471,Product Design,Senior,63,Designer,90353,2.6,PDD0068,10,15.047296332872778,Jira,2.7
EMP5472,Software Development,Mid,93,Developer,135526,3.9,PDD0791,1,1.6910995615714493,Jira,3.9
EMP5473,Market Analysis,Mid,64,Analyst,145259,3.7,PDD0249,5,7.521403693063596,Jira,3.8
EMP5474,Software Development,Mid,71,Project Manager,80888,3.4,PDD0388,7,10.495671793064544,GitHub,3.4
EMP5475,Software Development,Junior,66,Analyst,85849,4.5,PDD0070,3,4.644610880697222,Slack,4.7
EMP5476,Market Analysis,Senior,99,Project Manager,119427,1.0,PDD0422,10,15.055815076024697,GitHub,1.0
EMP5477,Software Development,Junior,90,Designer,54407,1.6,PDD0793,9,13.498761835183954,Slack,1.6
EMP5478,Product Design,Senior,81,Project Manager,107238,4.1,PDD0443,3,4.559447594750107,Jira,4.1
EMP5479,Data Analysis,Senior,82,Designer,123865,3.5,PDD0386,10,15.064164856466345,Slack,3.4
EMP5480,Market Analysis,Junior,50,Analyst,130626,4.7,PDD0570,6,8.95865374312279,Jira,4.9
EMP5481,Software Development,Senior,90,Designer,61712,2.8,PDD0318,2,2.8944036864691274,GitHub,2.9
EMP5482,Market Analysis,Mid,68,Developer,147783,3.2,PDD0737,4,5.983085096773882,Jira,3.3
EMP5483,Software Development,Junior,87,Developer,122732,3.5,PDD0421,2,3.24833781483494,Slack,3.6
EMP5484,Product Design,Mid,99,Analyst,110845,1.7,PDD0994,9,13.714844366866185,Slack,1.8
EMP5485,Project Management,Mid,84,Developer,100216,1.6,PDD0986,2,2.9476170233772856,Jira,1.7
EMP5486,Data Analysis,Mid,53,Analyst,93716,2.0,PDD0591,8,11.960381332602426,Slack,2.0
EMP5487,Data Analysis,Junior,60,Project Manager,137851,2.5,PDD0277,4,6.025658981844466,GitHub,2.4
EMP5488,Market Analysis,Mid,98,Analyst,55148,3.0,PDD0827,11,16.47163036055103,Slack,3.1
EMP5489,Data Analysis,Junior,52,Analyst,120128,2.9,PDD0721,2,3.1731191483639964,Jira,3.0
EMP5490,Software Development,Junior,51,Analyst,141155,4.2,PDD0895,7,10.500760574373716,Jira,4.2
EMP5491,Product Design,Mid,85,Project Manager,71182,1.5,PDD0623,11,16.473082953462796,Slack,1.5
EMP5492,Product Design,Senior,72,Designer,119639,2.5,PDD0695,4,5.884737436271471,Jira,2.4
EMP5493,Market Analysis,Senior,60,Developer,133672,4.8,PDD0126,9,13.690729932052923,Jira,4.8
EMP5494,Software Development,Junior,84,Developer,149427,4.1,PDD0852,2,2.9962701391727333,Jira,4.0
EMP5495,Data Analysis,Mid,78,Designer,84091,2.7,PDD0508,11,16.53876510359195,Jira,2.6
EMP5496,Software Development,Junior,56,Project Manager,54879,3.3,PDD0368,8,12.074094859389369,Jira,3.3
EMP5497,Data Analysis,Senior,68,Designer,53452,2.9,PDD0072,1,1.5081707686494166,GitHub,2.8
EMP5498,Software Development,Junior,55,Designer,73180,2.5,PDD0071,10,14.965219558125545,Jira,2.6
EMP5499,Data Analysis,Junior,74,Project Manager,62992,1.5,PDD0193,4,5.9886228105854595,Jira,1.4
EMP5500,Data Analysis,Senior,65,Project Manager,88727,1.7,PDD0515,3,4.572769184606675,GitHub,1.8
EMP5501,Product Design,Mid,72,Designer,117968,2.2,PDD0502,9,13.58360311654561,Slack,2.0
EMP5502,Project Management,Senior,60,Analyst,73059,2.5,PDD0956,4,5.749829108509208,Jira,2.4
EMP5503,Project Management,Mid,82,Project Manager,110274,2.0,PDD0550,5,7.508097943050888,Jira,2.2
EMP5504,Market Analysis,Mid,57,Project Manager,95340,3.3,PDD0870,10,15.044624521052294,Jira,3.4
EMP5505,Project Management,Senior,85,Designer,111122,3.4,PDD0738,3,4.618793497204458,GitHub,3.3
EMP5506,Market Analysis,Junior,99,Project Manager,128324,1.2,PDD0287,11,16.599682681579004,Jira,1.2
EMP5507,Product Design,Junior,74,Developer,82732,3.6,PDD0328,2,3.075030127816817,GitHub,3.5
EMP5508,Market Analysis,Senior,84,Project Manager,146508,2.9,PDD0115,8,12.063362579196928,Jira,3.0
EMP5509,Project Management,Mid,62,Analyst,95329,3.2,PDD0373,9,13.67659804313397,Slack,3.2
EMP5510,Data Analysis,Senior,55,Developer,77089,4.6,PDD0025,8,12.236554739779185,GitHub,4.6
EMP5511,Market Analysis,Junior,84,Developer,123559,1.7,PDD0796,3,4.449527394817631,Slack,1.7
EMP5512,Project Management,Junior,95,Developer,117000,2.6,PDD0503,1,1.5876366190987947,GitHub,2.7
EMP5513,Project Management,Mid,88,Project Manager,97685,2.9,PDD0473,2,2.869731230995873,GitHub,2.9
EMP5514,Data Analysis,Senior,99,Designer,137131,3.4,PDD0253,11,16.610999168750798,GitHub,3.3
EMP5515,Software Development,Junior,53,Developer,73101,3.7,PDD0372,7,10.460838645207653,GitHub,3.7
EMP5516,Project Management,Senior,94,Project Manager,74115,1.5,PDD0257,9,13.652355249609942,Slack,1.4
EMP5517,Product Design,Senior,92,Project Manager,114077,4.0,PDD0336,2,2.9829958786240565,Jira,4.0
EMP5518,Data Analysis,Senior,91,Developer,135753,1.9,PDD0509,6,8.93877105171745,Slack,1.9
EMP5519,Software Development,Mid,65,Developer,89178,4.8,PDD0122,9,13.428000960218554,Jira,4.8
EMP5520,Data Analysis,Junior,60,Designer,87060,1.4,PDD0957,10,15.090014335854562,Slack,1.5
EMP5521,Market Analysis,Mid,73,Developer,111598,4.9,PDD0387,4,6.009121038094128,Slack,4.8
EMP5522,Project Management,Junior,63,Designer,139644,4.7,PDD0875,5,7.5462910384265225,GitHub,4.7
EMP5523,Project Management,Junior,89,Analyst,85948,4.6,PDD0048,11,16.413983997423706,GitHub,4.7
EMP5524,Data Analysis,Senior,57,Developer,70250,1.1,PDD0869,8,12.019569119244197,GitHub,1.2
EMP5525,Market Analysis,Senior,79,Designer,82480,1.8,PDD0880,5,7.561826248128906,Slack,1.7
EMP5526,Data Analysis,Junior,80,Analyst,86513,3.3,PDD0270,5,7.735840815184197,GitHub,3.3
EMP5527,Product Design,Senior,55,Developer,68993,3.9,PDD0654,11,16.36356800545472,GitHub,3.8
EMP5528,Project Management,Senior,73,Analyst,115123,3.9,PDD0170,4,6.018316359925941,Slack,4.0
EMP5529,Project Management,Senior,50,Developer,57405,1.2,PDD0241,7,10.422624681689138,Slack,1.1
EMP5530,Product Design,Mid,87,Developer,128206,3.8,PDD0631,3,4.5078054748927,Jira,3.7
EMP5531,Software Development,Mid,95,Project Manager,119316,3.0,PDD0689,5,7.54352768617697,GitHub,3.1
EMP5532,Project Management,Junior,70,Analyst,145279,2.3,PDD0680,8,12.126830925946509,GitHub,2.5
EMP5533,Data Analysis,Senior,55,Project Manager,123139,3.8,PDD0335,9,13.475801069289949,GitHub,3.9
EMP5534,Software Development,Senior,64,Analyst,111779,2.0,PDD0791,7,10.58595345382782,Jira,2.1
EMP5535,Software Development,Senior,81,Designer,122781,3.6,PDD0962,7,10.633119647169654,GitHub,3.5
EMP5536,Data Analysis,Mid,67,Developer,66779,3.4,PDD0348,7,10.400080982520985,Slack,3.5
EMP5537,Product Design,Junior,96,Analyst,83292,3.4,PDD0765,1,1.3275403814063544,Jira,3.5
EMP5538,Software Development,Senior,81,Designer,131135,3.1,PDD0939,11,16.365083407536083,Jira,3.2
EMP5539,Project Management,Mid,61,Project Manager,103594,2.1,PDD0191,9,13.399041951926193,Slack,2.0
EMP5540,Market Analysis,Mid,60,Developer,130346,1.8,PDD0231,3,4.491103227306105,GitHub,1.9
EMP5541,Software Development,Senior,83,Developer,143618,2.5,PDD0971,10,15.044702649602742,GitHub,2.6
EMP5542,Product Design,Senior,51,Project Manager,50835,4.9,PDD0347,4,5.871427016576203,Slack,4.9
EMP5543,Data Analysis,Mid,93,Project Manager,64732,4.2,PDD0662,5,7.643887883322008,Slack,4.2
EMP5544,Project Management,Mid,71,Analyst,118497,2.5,PDD0334,10,15.172930915331351,GitHub,2.6
EMP5545,Market Analysis,Junior,70,Project Manager,112188,3.7,PDD0439,5,7.4706956362151224,Slack,3.6
EMP5546,Software Development,Mid,55,Project Manager,147867,2.1,PDD0017,10,14.863444613622061,Slack,2.0
EMP5547,Product Design,Mid,55,Project Manager,145890,1.9,PDD0311,8,12.090911499724939,GitHub,2.1
EMP5548,Market Analysis,Junior,61,Analyst,141728,3.3,PDD0825,3,4.513037875115972,Jira,3.2
EMP5549,Market Analysis,Mid,53,Project Manager,114809,2.0,PDD0440,4,5.913204561264591,Slack,2.2
EMP5550,Project Management,Mid,56,Analyst,87062,3.2,PDD0935,6,9.1731261921807,GitHub,3.2
EMP5551,Project Management,Junior,61,Developer,95972,1.3,PDD0386,11,16.427679866429415,GitHub,1.2
EMP5552,Software Development,Junior,79,Project Manager,51677,4.3,PDD0316,7,10.6009738099554,GitHub,4.4
EMP5553,Software Development,Senior,58,Analyst,80047,2.5,PDD0158,4,5.957591736909749,Jira,2.6
EMP5554,Market Analysis,Mid,56,Analyst,121176,1.1,PDD0285,2,3.088213564742972,Slack,1.3
EMP5555,Product Design,Senior,97,Designer,96346,4.8,PDD0615,1,1.4336615141515303,Slack,4.8
EMP5556,Market Analysis,Junior,96,Analyst,108774,3.2,PDD0891,9,13.589350695042057,Jira,3.1
EMP5557,Product Design,Mid,71,Designer,133613,4.7,PDD0512,9,13.433542025387686,GitHub,4.7
EMP5558,Project Management,Junior,76,Analyst,145150,1.8,PDD0340,6,9.159371702939904,Jira,1.8
EMP5559,Product Design,Mid,84,Analyst,83028,2.2,PDD0608,7,10.525898740480445,Jira,2.3
EMP5560,Product Design,Senior,87,Designer,138818,2.5,PDD0385,7,10.360580736884332,Slack,2.6
EMP5561,Project Management,Mid,73,Developer,89641,1.8,PDD0483,1,1.4754934448266663,Slack,1.8
EMP5562,Data Analysis,Junior,63,Developer,138387,2.8,PDD0917,6,8.986230805466795,GitHub,3.0
EMP5563,Market Analysis,Mid,89,Developer,58794,2.1,PDD0454,7,10.35415333379579,Slack,1.9
EMP5564,Software Development,Senior,85,Designer,126700,1.5,PDD0467,8,12.106525318267503,Jira,1.5
EMP5565,Product Design,Senior,62,Project Manager,58364,1.3,PDD0995,9,13.569247222422847,Jira,1.3
EMP5566,Software Development,Senior,86,Analyst,126533,2.0,PDD0848,6,8.842381417408713,GitHub,2.1
EMP5567,Software Development,Junior,99,Designer,72522,4.9,PDD0781,11,16.554318574528196,Jira,5.0
EMP5568,Market Analysis,Mid,60,Project Manager,102870,2.0,PDD0974,2,2.8882163104451095,Jira,1.9
EMP5569,Data Analysis,Mid,81,Project Manager,112095,4.4,PDD0010,1,1.4736041351379385,Jira,4.3
EMP5570,Data Analysis,Junior,54,Developer,52648,2.8,PDD0397,11,16.43807044535175,GitHub,2.7
